Username,Date,Content,Likes,Retweets
"MonilSJ
@monilsj",3/7/2020 14:20,Every other country calls it an Election but Singapore is the only one that calls it a General Election. Mostly because only military Generals keep winning... #GE2020,0.0,0.0
"Bryan Ng
@BryanNgZH",3/7/2020 14:56,Singapore will hold the General Election next Friday similar to the UK's system of representative constituencies. Various Parties have a week to campaign. This is the 1st time I pay close attention to #GE2020 & it's been mad intense with candidates on every platform constantly!,0.0,0.0
"Grace Ang
@GraceAng",3/7/2020 16:05,Singapore General Election sights,0.0,0.0
"Jacky
@Cloverstar81",3/7/2020 16:51,My Thoughts on #singaporevotes Singapore General Election 2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"Jacky
@Cloverstar81",3/7/2020 16:52,My Thoughts on Singapore General Election #2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ  #singaporevotes,0.0,0.0
"Hidayah Cullen
@redfleece",3/7/2020 16:54,"General Election (GE) 2020 Fever

'We Sayang Singapore' Quiz 1:

One of these things is not like the others,
One of these things doesn't belong,
Can you tell which thing is not like the others
By the time I finish myÿ https://instagram.com/p/CCLIiKjhN2k/?igshid=qkg2anmufd07ÿ",0.0,0.0
"Helang Books
@helangbooks",3/7/2020 17:05,"General Election (GE) 2020 Fever

'We Sayang Singapore' Quiz 1:

One of these things is not like the others,
One of these things doesn't belong,
Can you tell which thing is not like the others
By the time I finishÿ https://instagram.com/p/CCLJziVhvRX/?igshid=12tnc65cs3hzjÿ",0.0,0.0
"Asyi
@fridaysoath",3/7/2020 17:32,the general election is also happening this year and 90% of the seats in parliament are taken by one party (here in singapore we have GRCs - group representation constituencies) who have been in charge since *checks notes* 1966,0.0,0.0
"Jacky
@Cloverstar81",3/7/2020 20:12,My Thoughts on #Singapore General Election 2020 #SingaporeElection #singaporevotes  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"??
@angelsofswift",3/7/2020 21:20,i can¡¯t believe singapore stan twitter is replying to the general election candidates like that i¡¯m absolutely losiNG IT,0.0,0.0
"Josephine
@josephine_here",3/7/2020 21:22,Hello World. We are in the middle of Singapore General Election. Do make an informed choice before making your vote! #GE2020SG,0.0,0.0
"BP Chua Photography
@BP_Chua",4/7/2020 7:38,"Singapore General Election 2020
#GE2020 #Singapore #GeneralElection #TheWorkersParty #PeoplesActionParty",0.0,0.0
"BP Chua Photography
@BP_Chua",4/7/2020 7:39,"Singapore General Election 2020
#GE2020 #Singapore #Election",0.0,0.0
"BP Chua Photography
@BP_Chua",4/7/2020 7:41,"Singapore General Election 2020
#GE2020 #Singapore #GeneralElection",0.0,0.0
"H24 News Singapore
@h24news_sg",4/7/2020 11:38,"Read more at http://straitstimes.com

#Pap #SingaporeGeneralElection #HengSweeKeat",0.0,0.0
"Philip Lock
@drphiliplock",4/7/2020 13:17,"https://youtube.com/watch?v=kzSWUyc-cUY&feature=youtu.be&fbclid=IwAR2gBx-KXKJV9oHwADXsyE-8WE9_INnXF3dVRBpkgmmHj_7Ijf-n4rHscZMÿ 
Bye America
Colorado to Florida to London to Paris to Singapore. 
I am going home.
Singapore General Election is on the 10 July.
( https://channelnewsasia.com )
Arnold Schwarzenegger version ""I will be backkk""
Douglas MacArthur version ""I shall return""",0.0,0.0
"????????
@thisismafuyu",4/7/2020 14:06,A political candidate from singapore for the upcoming general election,0.0,0.0
"Jacky
@Cloverstar81",4/7/2020 17:46,My Thoughts on #SingaporeElection Singapore General Election 2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"Kevin K
@noredsquigglies",4/7/2020 20:29,"Perambulating vehicles need to be outlawed the next time Singapore holds another general election 
 #GE2020",0.0,0.0
"signe
@nordicsin",5/7/2020 1:30,"noo, i¡¯ve voted in two general elections, one referendum, one local/regional election and one EU election, and only some of them were the same year. but yeah it makes sense for u when it¡¯s from 21 and only five years! 

how is the political culture in general in singapore?",0.0,0.0
"Amanda Jeyaretnam
@Liberal_Isms",5/7/2020 2:06,185 new infections only 1 from outside Singapore as #Singapore holds a general election. Teams of opposition candidates and their volounteers visiting  every estate in every ward in the nation. Maybe this is a plot to finally destroy the opposition. #GE2020,0.0,0.0
"Harlequin
@vanWeiringen",5/7/2020 6:17,My answer to What would happen to Singapore if the PAP loses the 2020 general election?,0.0,0.0
"PropertyFactSheet
@PtyFactSheet",5/7/2020 7:16,"ÿa 14-hectare precinct in Moulmein, near Novena. From the very first General Election in 1968 to date, this area has seen EIGHT constituency changes?¡ªthe highest in Singapore. Here¡¯s how it played out over the years:

Election Year

Constituency

196ÿ https://ift.tt/38rdxJT",0.0,0.0
"Jacky
@Cloverstar81",5/7/2020 9:48,My Thoughts on #Singapore General Election 2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"belissimaxoxo
@belissimaxoxo",5/7/2020 10:35,"SINGAPORE: Prime Minister Lee Hsien Loong said on Tuesday (Jun 23) he has called General Election 2020 to ""clear the decks"" for a fresh mandate for the Government.
Mr Lee said he has advised President Halimah Yacob to dissolve Parliament and issue the Writ of Election. So . . .",0.0,0.0
"belissimaxoxo
@belissimaxoxo",5/7/2020 10:36,"SINGAPORE: Prime Minister Lee Hsien Loong said on Tuesday (Jun 23) he has called General Election 2020 to ""clear the decks"" for a fresh mandate for the Government.
Mr Lee said he has advised President Halimah Yacob to dissolve Parliament and issue the Writ of Election. So . . .",0.0,0.0
"Joward Refuerzo
@homesmiamibeach",5/7/2020 14:25,followme - GE2020: Mediacorp to air 5 more constituency political broadcasts on Sunday: SINGAPORE: Mediacorp will air five more constituency political broadcasts (CPBs) for the General Election on Sunday (Jul 5). The broadcasts will airÿ http://dlvr.it/RZzLtL - followforfollow,0.0,0.0
"Hidayah Cullen
@redfleece",5/7/2020 14:56,"General Election (GE) 2020 Fever

'We Sayang Singapore' Quiz 2:

Recently, Singapore's indigenous people were introduced to a group of 'Role Models'. Do you consider those personalities as role models for the Malayÿ https://instagram.com/p/CCQElObB0G6/?igshid=2v95v363evhuÿ",0.0,0.0
"Helang Books
@helangbooks",5/7/2020 14:58,"General Election (GE) 2020 Fever

'We Sayang Singapore' Quiz 2:

Recently, Singapore's indigenous people were introduced to a group of 'Role Models'. Do you consider those personalities as role models for the Malayÿ https://instagram.com/p/CCQE4JOBiRC/?igshid=erzt28ri5gfxÿ",0.0,0.0
"Kentaro Iwamoto
@kentaro_iwamoto",5/7/2020 19:13,"[This week's events in Southeast Asia]
- Tuesday: Malaysia central bank monetary policy statement (current policy rate 2.00%)
- Friday: Singapore general election #GE2020 
- Weekend: Bali mass prayers ahead of the reopening of domestic travel",1.0,0.0
"Newton (E)
@SGNewtonEnglish",5/7/2020 19:56,"Singapore elections 2020

Seven parties contest for the first time.

I get to vote in the general election for the first time, as this is the first time in so many years that my constituency has a contest.",1.0,0.0
"???s ? (hiatus)
@2604HYUN",5/7/2020 20:06,"i have doubts about the general election
singapore might fall due to shit govermancy

my 30 oomfs please suggest places for me to migrate to ",0.0,0.0
"The Squirrel
@TheDataSquirrel",5/7/2020 20:47,Why Singapore's General Election timing doesn't make sense (epidemiologically),0.0,0.0
"Harry Hakuei Kosato FRSA (СÀﲩ_)
@LaDittaLimited",5/7/2020 22:18,"Singapore. General election. Heating up. #ge2020 #elections
 #singapore #sg #best #newnormal #interesting #oxford #new #global #cando #straitsclan #webinar https://instagram.com/p/CCQ3KF7HRmg/?igshid=1q9hmg94t2rmoÿ",1.0,0.0
"Hafiz
@At0micSupern0va",5/7/2020 23:23,"With the upcoming Singapore general election, I feel now is a good time to talk about the path that Singapore has ahead.

I've had my issues with the People's Action Party in the past,butÿ https://instagram.com/p/CCQ-nNMDIN5L8Dh3hJKjMSrVnjmBaxT9kP9n5Y0/?igshid=v34qv7stiwiuÿ",0.0,0.0
"Andrew J Phelan
@ajphelo",6/7/2020 1:05,Interesting. Singapore¡¯s ¡®general election¡¯ is coming up. For those of you who don¡¯t recognize the guy in the picture it¡¯s the leader of the ¡®opposition¡¯ party who also happens to be Professor Paul Tambyah an expert on the transmission of flu viruses.,0.0,0.0
"in~Christ
@in_Christ_999",6/7/2020 2:18,"Daaaaarling ^_____________^ ,

it's < General Election 2020 > in SINGAPORE , this Upcoming Friday ... Dated* 10 July 2020 .

i feel Saaaafe* ^p^ in Singapore , with < PAP Team > Continuing* as d Ruling* Political Party in SG ... as my Projected* Viewpoint . ^O^

~ LOVEEEE . ^L^ ~",0.0,0.0
"SG Politics Thoughts
@SGPolithoughts",6/7/2020 8:18,"With a political Twitter account created during a pivotal Singapore general election, we thought that it's appropriate that our first post should be of chicken wings.",0.0,0.0
"ANFREL
@Anfrel",6/7/2020 9:01,".
@Anfrel
 thanks everyone who participated in our webinar on the 2020 #Singapore General #Election, yesterday, especially to our panelists PJ Thum of 
@NewNaratif
 and Braema Mathi of 
@maruahsg
.

Did you miss the webinar? Watch the discussion here:",0.0,0.0
"Don Low
@donartdesign",6/7/2020 11:07,"General Election 2020 Singapore. \\ On nomination day, it was all smiles and sincerity. Politicians bowed their heads to the people and pledged their allegiance and loyalty to their constituencies, and repeatedly reminded how they have listened and helped.",0.0,0.0
"Anthony Liang
@AnthonyLiang16",6/7/2020 13:51,"#MOEDϭʜ³ԺȠ: Sichuan ˄´¨ À±ד¼¦ spicy fried chicken 
 and ice jelly for lunch. So yummy 
! Start of this week. Hope by the end of this week when General Election where Singapore Government secure all the seats andÿ https://instagram.com/p/CCSh-M2HM9E/?igshid=10a93om18o4qvÿ",0.0,0.0
"belissimaxoxo
@belissimaxoxo",6/7/2020 15:34,"Ooooo here you go . . . 
Prime Minister Lee Hsien Loong made a ""live"" address to Singapore on Tuesday (Jun 23) at 4pm, announcing that he is calling for a general election.",0.0,0.0
"Royazren Mohamed Zan
@RoyazrenZ",6/7/2020 15:35,"https://youtu.be/Byd2rTTU74g

Sempena General Election Singapore 2020, kita masak Sup Tulang Merah Singapore. Memang sedap macam dunia saya yang punya! ",0.0,0.0
"SCMP News
@SCMPNews",6/7/2020 18:03,Singapore's ruling People¡¯s Action Party is seeking a vote of confidence in the city state's upcoming general election #GE2020,0.0,0.0
"Jacky
@Cloverstar81",6/7/2020 20:21,My Thoughts on #SingaporeElection Singapore General Election 2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,4.0,0.0
"Taiwan Risk Society and Policy Research Center
@RSPRCTaiwan",6/7/2020 21:30,"Our center researcher 
@royngerng
 on how post-truth rhetoric can be institutionalized into law to entrench authoritarianism. Roy discussed his poster in the context of Singapore, which by the way is holding its general election this Friday, after only announcing it 2 weeks ago.",0.0,0.0
"aash ?
@castle_crumbled",6/7/2020 22:07,general election in singapore,0.0,0.0
"H24 News Singapore
@h24news_sg",6/7/2020 22:50,"Read more at http://straitstimes.com

#SingaporeGeneralElection #ProgressSingaporeParty #Ge2020",0.0,0.0
"LUQY
@luqy92",7/7/2020 2:12,"Ok bear with me guys, Singapore is having a general election this Friday and it is imperative for me to talk about SG politics. Case in point, we are in a dire need for constructive leaders. For most of the Gen Zs, your turn is coming up real soon and we are counting on you.",0.0,0.0
"Yee Meng
@JeffLampard",7/7/2020 3:19,"The best moments of Singapore's 2015 General Election https://youtu.be/8VaDZSyJWSc via 
@YouTube",0.0,0.0
"RATHOD JATIN
@JA3RATHOD",7/7/2020 11:11,"Here are some key events coming up:

The EIA crude oil inventory report comes Wednesday.
All eyes will be on the U.S. weekly jobless claims report on Thursday.
Singapore holds its general election on Friday.

These are the main moves in markets:",0.0,0.0
"RATHOD JATIN
@JA3RATHOD",7/7/2020 11:12,"Here are some key events coming up:

The EIA crude oil inventory report comes Wednesday.
All eyes will be on the U.S. weekly jobless claims report on Thursday.
Singapore holds its general election on Friday.
Rate decisions in Australia and Malaysia Tuesday.",0.0,0.0
"VVYND
@VVYND",7/7/2020 12:27,"Singapore¡¯s 2020 General Election (and their previous elections!) explained in this super insightful infographic by 
@NewNaratif
. #GE2020",0.0,0.0
"Marcel & Ginette
@commidescochons",7/7/2020 13:45,"How Are Single Mothers Thinking About Their Votes This General Election? http://ow.ly/nqii50Arn9I

Oh MAO God! 

#OMG #OMaoGod 

#CdC #COMMIdesCOCHONS

#GE2020 #SGElections #SGElections2020 #SGVotes #SGVotes2020 #SG #Singapore #SGUnited #ICYMI",0.0,0.0
"H24 News Singapore
@h24news_sg",7/7/2020 14:04,"Read more at http://straitstimes.com

#WorkersParty #SingaporeGeneralElection",0.0,0.0
"Edmund Tan
@tanyhed",7/7/2020 14:30,"past results are not cumulative of future results. just like there are no safe seats in Singapore, the last general election saw a largest swing of 16% which can change almost any seat",0.0,0.0
"Vicivity
@VicivityX",7/7/2020 14:54,"Made a new account for political Tweets and stuff since there's a general election here in Singapore in a few days, follow if you don't mind hearing my opinions on politics/controversial topics. The accounts name is @Polivical.",0.0,0.0
"hiremaid.com.sg
@HIREMAIDEA",7/7/2020 17:26,7 Lesser-Known Things About Singapore¡¯s General Election You Are Too Paiseh To Ask At This Point,0.0,0.0
"Roy Ngerng
@royngerng",7/7/2020 20:59,"Singapore is holding its general election this Friday. 

As Prime Minister Lee Ah Loong, this is my lunch-time rally speech.

I talk about how I use scare tactics and the anti-fake news law to scare citizens into voting for my party.

*satire*",0.0,0.0
"belissimaxoxo
@belissimaxoxo",7/7/2020 22:38,"Here you go love . . .

SINGAPORE: Prime Minister Lee Hsien Loong made a ""live"" address to Singapore on Tuesday (Jun 23) at 4pm, announcing that he is calling for a general election.",0.0,0.0
"VidyCoin
@VidyCoin",8/7/2020 3:48,"Singapore¡¯s General Election is going to be a pretty unique one. Get the latest scoop with #Vidy! 
https://asiaone.com/singapore/ge2020-psps-tan-cheng-bock-recalls-how-lee-kuan-yew-shot-down-his-wish-put-singaporeansÿ
#btc
 #eth #usdt #mxc #vidycoin #vidy #huobi #Bithumb  #MXC  #blockchain #ecommerce #DeFi #COINBASEPRO",0.0,0.0
